net_type,system,activation,steps_ahead,Nodes_prop,Nodes_tot,Edges_prop,Edges_tot,Triangles_prop,Triangles_tot,Squares_prop,Squares_tot
lorenz,rossler,tanh,21,0.0718954248366013,11,0.0915032679738562,14,0.3790849673202614,58,0.457516339869281,70
lorenz,rossler,tanh,25,0.056338028169014,8,0.0915492957746478,13,0.3591549295774648,51,0.4929577464788732,70
lorenz,rossler,tanh,29,0.0555555555555555,8,0.1041666666666666,15,0.3125,45,0.5277777777777778,76
lorenz,rossler,tanh,33,0.0389610389610389,6,0.1103896103896103,17,0.3766233766233766,58,0.474025974025974,73
lorenz,rossler,tanh,37,0.047945205479452,7,0.1164383561643835,17,0.3287671232876712,48,0.5068493150684932,74
lorenz,rossler,tanh,41,0.0671641791044776,9,0.1119402985074626,15,0.3283582089552239,44,0.4925373134328358,66
lorenz,rossler,tanh,45,0.0486111111111111,7,0.1180555555555555,17,0.3333333333333333,48,0.5,72
lorenz,rossler,tanh,49,0.0518518518518518,7,0.1185185185185185,16,0.3037037037037037,41,0.5259259259259259,71
lorenz,rossler,tanh,53,0.0507246376811594,7,0.1014492753623188,14,0.3405797101449275,47,0.5072463768115942,70
lorenz,rossler,tanh,57,0.0297619047619047,5,0.0952380952380952,16,0.3928571428571428,66,0.4821428571428571,81
lorenz,rossler,tanh,61,0.0509554140127388,8,0.1019108280254777,16,0.3566878980891719,56,0.4904458598726114,77
lorenz,rossler,tanh,65,0.0588235294117647,9,0.1111111111111111,17,0.3464052287581699,53,0.4836601307189542,74
lorenz,rossler,tanh,69,0.0573248407643312,9,0.1210191082802547,19,0.3375796178343949,53,0.4840764331210191,76
lorenz,rossler,tanh,73,0.0432098765432098,7,0.1172839506172839,19,0.3888888888888889,63,0.4506172839506173,73
lorenz,rossler,tanh,77,0.0573248407643312,9,0.1146496815286624,18,0.3566878980891719,56,0.4713375796178344,74
lorenz,rossler,tanh,81,0.0526315789473684,8,0.0855263157894736,13,0.3289473684210526,50,0.5328947368421053,81
lorenz,rossler,tanh,85,0.0466666666666666,7,0.0933333333333333,14,0.32,48,0.54,81
lorenz,rossler,tanh,89,0.0384615384615384,6,0.0961538461538461,15,0.3461538461538461,54,0.5192307692307693,81
lorenz,rossler,tanh,93,0.0492957746478873,7,0.1126760563380281,16,0.3028169014084507,43,0.5352112676056338,76
lorenz,rossler,tanh,97,0.0516129032258064,8,0.0903225806451612,14,0.3161290322580645,49,0.5419354838709678,84
lorenz,rossler,linear,1,0.532,133,0.068,17,0.336,84,0.064,16
lorenz,rossler,linear,5,0.0543478260869565,5,0.1413043478260869,13,0.4456521739130434,41,0.358695652173913,33
lorenz,rossler,linear,9,0.081081081081081,18,0.0675675675675675,15,0.6306306306306306,140,0.2207207207207207,49
lorenz,rossler,linear,13,0.087719298245614,5,0.2105263157894736,12,0.2105263157894736,12,0.4912280701754385,28
lorenz,rossler,linear,17,0.0892857142857142,5,0.1785714285714285,10,0.3214285714285714,18,0.4107142857142857,23
lorenz,rossler,linear,21,0.072463768115942,5,0.144927536231884,10,0.3478260869565217,24,0.4347826086956521,30
lorenz,rossler,linear,25,0.1818181818181818,4,0.2272727272727272,5,0.2272727272727272,5,0.3636363636363636,8
lorenz,rossler,linear,29,0.1379310344827586,4,0.1724137931034483,5,0.3448275862068966,10,0.3448275862068966,10
lorenz,rossler,linear,33,0.1111111111111111,5,0.1555555555555555,7,0.2666666666666666,12,0.4666666666666667,21
lorenz,rossler,linear,37,0.1538461538461538,4,0.1538461538461538,4,0.2692307692307692,7,0.4230769230769231,11
lorenz,rossler,linear,41,0.1785714285714285,5,0.1071428571428571,3,0.3571428571428571,10,0.3571428571428571,10
lorenz,rossler,linear,45,0.1,3,0.1666666666666666,5,0.3333333333333333,10,0.4,12
lorenz,rossler,linear,49,0.125,5,0.225,9,0.25,10,0.4,16
lorenz,rossler,linear,53,0.1666666666666666,5,0.1333333333333333,4,0.2666666666666666,8,0.4333333333333333,13
lorenz,rossler,linear,57,0.1162790697674418,5,0.2325581395348837,10,0.3023255813953488,13,0.3488372093023256,15
lorenz,rossler,linear,61,0.125,6,0.1875,9,0.3333333333333333,16,0.3541666666666667,17
lorenz,rossler,linear,65,0.1224489795918367,6,0.1836734693877551,9,0.3469387755102041,17,0.3469387755102041,17
lorenz,rossler,linear,69,0.1470588235294117,5,0.2058823529411764,7,0.2941176470588235,10,0.3529411764705882,12
lorenz,rossler,linear,73,0.1176470588235294,4,0.2058823529411764,7,0.2352941176470588,8,0.4411764705882353,15
lorenz,rossler,linear,77,0.1153846153846153,6,0.2307692307692307,12,0.2692307692307692,14,0.3846153846153846,20
lorenz,rossler,linear,81,0.1219512195121951,5,0.2195121951219512,9,0.2195121951219512,9,0.4390243902439024,18
lorenz,rossler,linear,85,0.1296296296296296,7,0.1851851851851851,10,0.2962962962962963,16,0.3888888888888889,21
lorenz,rossler,linear,89,0.0909090909090909,4,0.1818181818181818,8,0.3181818181818182,14,0.4090909090909091,18
lorenz,rossler,linear,93,0.1136363636363636,5,0.2045454545454545,9,0.2727272727272727,12,0.4090909090909091,18
lorenz,rossler,linear,97,0.1176470588235294,6,0.1764705882352941,9,0.2745098039215686,14,0.4313725490196078,22
lorenz,lorenz,tanh,1,0.2761194029850746,74,0.0895522388059701,24,0.3694029850746269,99,0.2649253731343283,71
lorenz,lorenz,tanh,2,0.2142857142857142,63,0.0748299319727891,22,0.3741496598639456,110,0.336734693877551,99
lorenz,lorenz,tanh,3,0.2696335078534031,103,0.0837696335078534,32,0.3926701570680628,150,0.2539267015706806,97
lorenz,lorenz,tanh,4,0.1428571428571428,40,0.1107142857142857,31,0.3821428571428571,107,0.3642857142857142,102
lorenz,lorenz,tanh,5,0.1407624633431085,48,0.0821114369501466,28,0.4134897360703812,141,0.3636363636363636,124
lorenz,lorenz,tanh,6,0.1152815013404825,43,0.0911528150134048,34,0.4235924932975871,158,0.3699731903485255,138
lorenz,lorenz,tanh,7,0.0439276485788113,17,0.0878552971576227,34,0.4599483204134367,178,0.4082687338501292,158
lorenz,lorenz,tanh,8,0.0454545454545454,11,0.1074380165289256,26,0.4049586776859504,98,0.4421487603305785,107
lorenz,lorenz,tanh,9,0.04,12,0.1033333333333333,31,0.4166666666666667,125,0.44,132
lorenz,lorenz,tanh,10,0.0457142857142857,8,0.1371428571428571,24,0.44,77,0.3771428571428571,66
lorenz,lorenz,tanh,11,0.0405405405405405,6,0.1351351351351351,20,0.3783783783783784,56,0.4459459459459459,66
lorenz,lorenz,tanh,12,0.0786516853932584,7,0.1235955056179775,11,0.4382022471910112,39,0.3595505617977528,32
lorenz,lorenz,tanh,13,0.0661157024793388,8,0.1239669421487603,15,0.3801652892561983,46,0.4297520661157025,52
lorenz,lorenz,tanh,14,0.0615384615384615,8,0.1153846153846153,15,0.3923076923076923,51,0.4307692307692308,56
lorenz,lorenz,tanh,15,0.0705882352941176,6,0.1058823529411764,9,0.4235294117647059,36,0.4,34
lorenz,lorenz,tanh,16,0.0776699029126213,8,0.1359223300970873,14,0.3592233009708738,37,0.4271844660194174,44
lorenz,lorenz,tanh,17,0.073170731707317,6,0.1341463414634146,11,0.4390243902439024,36,0.3536585365853658,29
lorenz,lorenz,tanh,18,0.0568181818181818,5,0.1363636363636363,12,0.4090909090909091,36,0.3977272727272727,35
lorenz,lorenz,tanh,19,0.0677966101694915,8,0.1101694915254237,13,0.3728813559322034,44,0.4491525423728814,53
lorenz,lorenz,tanh,20,0.0864197530864197,7,0.1234567901234567,10,0.4074074074074074,33,0.382716049382716,31
lorenz,lorenz,tanh,21,0.0681818181818181,6,0.1477272727272727,13,0.3863636363636363,34,0.3977272727272727,35
lorenz,lorenz,tanh,22,0.0686274509803921,7,0.1372549019607843,14,0.4117647058823529,42,0.3823529411764705,39
lorenz,lorenz,tanh,23,0.0638297872340425,6,0.1489361702127659,14,0.351063829787234,33,0.4361702127659574,41
lorenz,lorenz,tanh,24,0.0606060606060606,6,0.1414141414141414,14,0.3636363636363636,36,0.4343434343434343,43
lorenz,lorenz,tanh,25,0.0625,7,0.1607142857142857,18,0.375,42,0.4017857142857143,45
lorenz,lorenz,linear,1,0.3888888888888889,35,0.0777777777777777,7,0.4333333333333333,39,0.1,9
lorenz,lorenz,linear,2,0.2807017543859649,32,0.043859649122807,5,0.4122807017543859,47,0.2631578947368421,30
lorenz,lorenz,linear,3,0.2211538461538461,23,0.0961538461538461,10,0.4423076923076923,46,0.2403846153846154,25
lorenz,lorenz,linear,4,0.3206106870229007,42,0.0916030534351145,12,0.3587786259541984,47,0.2290076335877862,30
lorenz,lorenz,linear,5,0.2222222222222222,30,0.1037037037037037,14,0.4148148148148148,56,0.2592592592592592,35
lorenz,lorenz,linear,6,0.2039473684210526,31,0.0986842105263157,15,0.4539473684210526,69,0.2434210526315789,37
lorenz,lorenz,linear,7,0.1666666666666666,27,0.0802469135802469,13,0.4938271604938271,80,0.2592592592592592,42
lorenz,lorenz,linear,8,0.0909090909090909,14,0.1038961038961039,16,0.512987012987013,79,0.2922077922077922,45
lorenz,lorenz,linear,9,0.0776699029126213,8,0.145631067961165,15,0.4174757281553398,43,0.3592233009708738,37
lorenz,lorenz,linear,10,0.0727272727272727,8,0.1363636363636363,15,0.4363636363636363,48,0.3545454545454545,39
lorenz,lorenz,linear,11,0.0714285714285714,8,0.1160714285714285,13,0.4285714285714285,48,0.3839285714285714,43
lorenz,lorenz,linear,12,0.0941176470588235,8,0.1294117647058823,11,0.4235294117647059,36,0.3529411764705882,30
lorenz,lorenz,linear,13,0.0886075949367088,7,0.1518987341772152,12,0.4177215189873418,33,0.3417721518987341,27
lorenz,lorenz,linear,14,0.0864197530864197,7,0.1358024691358024,11,0.419753086419753,34,0.3580246913580246,29
lorenz,lorenz,linear,15,0.0813953488372093,7,0.1511627906976744,13,0.4186046511627907,36,0.3488372093023256,30
lorenz,lorenz,linear,16,0.1666666666666666,5,0.1,3,0.5666666666666667,17,0.1666666666666666,5
lorenz,lorenz,linear,17,0.1153846153846153,6,0.173076923076923,9,0.4423076923076923,23,0.2692307692307692,14
lorenz,lorenz,linear,18,0.1282051282051282,5,0.1025641025641025,4,0.4615384615384615,18,0.3076923076923077,12
lorenz,lorenz,linear,19,0.1351351351351351,5,0.1621621621621621,6,0.4324324324324324,16,0.2702702702702703,10
lorenz,lorenz,linear,20,0.1020408163265306,5,0.1020408163265306,5,0.4489795918367347,22,0.3469387755102041,17
lorenz,lorenz,linear,21,0.1428571428571428,5,0.0571428571428571,2,0.4857142857142857,17,0.3142857142857143,11
lorenz,lorenz,linear,22,0.1428571428571428,5,0.1428571428571428,5,0.4857142857142857,17,0.2285714285714285,8
lorenz,lorenz,linear,23,0.1276595744680851,6,0.1489361702127659,7,0.4468085106382978,21,0.2765957446808511,13
lorenz,lorenz,linear,24,0.0961538461538461,5,0.1153846153846153,6,0.4230769230769231,22,0.3653846153846153,19
lorenz,lorenz,linear,25,0.1176470588235294,6,0.1372549019607843,7,0.4117647058823529,21,0.3333333333333333,17
lorenz,rossler,tanh,1,0.6850393700787402,87,0.0078740157480314,1,0.2519685039370078,32,0.0551181102362204,7
lorenz,rossler,tanh,5,0.2352941176470588,40,0.0352941176470588,6,0.4705882352941176,80,0.2588235294117647,44
lorenz,rossler,tanh,9,0.0666666666666666,7,0.1523809523809524,16,0.3714285714285714,39,0.4095238095238095,43
lorenz,rossler,tanh,13,0.081967213114754,10,0.081967213114754,10,0.4180327868852459,51,0.4180327868852459,51
lorenz,rossler,tanh,17,0.1043478260869565,12,0.1304347826086956,15,0.3217391304347826,37,0.4434782608695652,51
lorenz,rossler,tanh,21,0.055045871559633,6,0.1376146788990825,15,0.3577981651376147,39,0.4495412844036697,49
lorenz,rossler,tanh,25,0.0714285714285714,9,0.119047619047619,15,0.4206349206349206,53,0.3888888888888889,49
lorenz,rossler,tanh,29,0.0672268907563025,8,0.1260504201680672,15,0.3697478991596639,44,0.4369747899159664,52
lorenz,rossler,tanh,33,0.0689655172413793,8,0.1293103448275862,15,0.3534482758620689,41,0.4482758620689655,52
lorenz,rossler,tanh,37,0.0918367346938775,9,0.1428571428571428,14,0.3571428571428571,35,0.4081632653061224,40
lorenz,rossler,tanh,41,0.0714285714285714,8,0.1339285714285714,15,0.3482142857142857,39,0.4464285714285714,50
lorenz,rossler,tanh,45,0.0841121495327102,9,0.1495327102803738,16,0.308411214953271,33,0.4579439252336448,49
lorenz,rossler,tanh,49,0.1071428571428571,12,0.1160714285714285,13,0.3571428571428571,40,0.4196428571428571,47
lorenz,rossler,tanh,53,0.0833333333333333,11,0.1287878787878787,17,0.3257575757575757,43,0.4621212121212121,61
lorenz,rossler,tanh,57,0.1221374045801526,16,0.1297709923664122,17,0.366412213740458,48,0.3816793893129771,50
lorenz,rossler,tanh,61,0.1008403361344537,12,0.1512605042016806,18,0.3109243697478991,37,0.4369747899159664,52
lorenz,rossler,tanh,65,0.0608695652173913,7,0.1565217391304348,18,0.3565217391304348,41,0.4260869565217391,49
lorenz,rossler,tanh,69,0.0762711864406779,9,0.1271186440677966,15,0.3559322033898305,42,0.4406779661016949,52
lorenz,rossler,tanh,73,0.1023622047244094,13,0.1023622047244094,13,0.3779527559055118,48,0.4173228346456692,53
lorenz,rossler,tanh,77,0.0491803278688524,6,0.1065573770491803,13,0.4426229508196721,54,0.4016393442622951,49
lorenz,rossler,tanh,81,0.0677966101694915,8,0.0932203389830508,11,0.3813559322033898,45,0.4576271186440678,54
lorenz,rossler,tanh,85,0.0803571428571428,9,0.125,14,0.3571428571428571,40,0.4375,49
lorenz,rossler,tanh,89,0.0588235294117647,7,0.1260504201680672,15,0.3865546218487395,46,0.4285714285714285,51
lorenz,rossler,tanh,93,0.0514705882352941,7,0.1176470588235294,16,0.4485294117647059,61,0.3823529411764705,52
lorenz,rossler,tanh,97,0.0512820512820512,6,0.1111111111111111,13,0.4188034188034188,49,0.4188034188034188,49
lorenz,rossler,linear,1,0.6026200873362445,138,0.0087336244541484,2,0.388646288209607,89,0.0,0
lorenz,rossler,linear,5,0.0714285714285714,4,0.1607142857142857,9,0.4107142857142857,23,0.3571428571428571,20
lorenz,rossler,linear,9,0.2714285714285714,19,0.1285714285714285,9,0.3571428571428571,25,0.2428571428571428,17
lorenz,rossler,linear,13,0.1346153846153846,7,0.2115384615384615,11,0.3076923076923077,16,0.3461538461538461,18
lorenz,rossler,linear,17,0.1428571428571428,7,0.1836734693877551,9,0.2857142857142857,14,0.3877551020408163,19
lorenz,rossler,linear,21,0.2,5,0.24,6,0.2,5,0.36,9
lorenz,rossler,linear,25,0.1379310344827586,4,0.2413793103448276,7,0.2068965517241379,6,0.4137931034482758,12
lorenz,rossler,linear,29,0.16,4,0.24,6,0.28,7,0.32,8
lorenz,rossler,linear,33,0.1515151515151515,5,0.2121212121212121,7,0.303030303030303,10,0.3333333333333333,11
lorenz,rossler,linear,37,0.1875,6,0.125,4,0.3125,10,0.375,12
lorenz,rossler,linear,41,0.0967741935483871,3,0.2580645161290322,8,0.2903225806451613,9,0.3548387096774194,11
lorenz,rossler,linear,45,0.2,7,0.1714285714285714,6,0.2285714285714285,8,0.4,14
lorenz,rossler,linear,49,0.2058823529411764,7,0.2058823529411764,7,0.2647058823529412,9,0.3235294117647059,11
lorenz,rossler,linear,53,0.1714285714285714,6,0.2285714285714285,8,0.2571428571428571,9,0.3428571428571428,12
lorenz,rossler,linear,57,0.1627906976744186,7,0.2093023255813953,9,0.3023255813953488,13,0.3255813953488372,14
lorenz,rossler,linear,61,0.175,7,0.275,11,0.2,8,0.35,14
lorenz,rossler,linear,65,0.1590909090909091,7,0.25,11,0.2954545454545454,13,0.2954545454545454,13
lorenz,rossler,linear,69,0.1764705882352941,6,0.2352941176470588,8,0.2941176470588235,10,0.2941176470588235,10
lorenz,rossler,linear,73,0.2058823529411764,7,0.2058823529411764,7,0.2941176470588235,10,0.2941176470588235,10
lorenz,rossler,linear,77,0.1666666666666666,7,0.2619047619047619,11,0.238095238095238,10,0.3333333333333333,14
lorenz,rossler,linear,81,0.1568627450980392,8,0.2156862745098039,11,0.2745098039215686,14,0.3529411764705882,18
lorenz,rossler,linear,85,0.1384615384615384,9,0.2,13,0.3230769230769231,21,0.3384615384615385,22
lorenz,rossler,linear,89,0.1176470588235294,4,0.2058823529411764,7,0.2647058823529412,9,0.4117647058823529,14
lorenz,rossler,linear,93,0.1379310344827586,8,0.2413793103448276,14,0.2413793103448276,14,0.3793103448275862,22
lorenz,rossler,linear,97,0.2,8,0.175,7,0.275,11,0.35,14
lorenz,lorenz,tanh,1,0.6464646464646465,192,0.0,0,0.3535353535353535,105,0.0,0
lorenz,lorenz,tanh,2,0.3342618384401114,120,0.0194986072423398,7,0.6155988857938719,221,0.0306406685236768,11
lorenz,lorenz,tanh,3,0.270516717325228,89,0.0820668693009118,27,0.4012158054711246,132,0.2462006079027355,81
lorenz,lorenz,tanh,4,0.2153392330383481,73,0.0884955752212389,30,0.4247787610619469,144,0.2713864306784661,92
lorenz,lorenz,tanh,5,0.2124352331606217,82,0.082901554404145,32,0.4507772020725388,174,0.2538860103626943,98
lorenz,lorenz,tanh,6,0.1568123393316195,61,0.0719794344473007,28,0.4498714652956298,175,0.3213367609254499,125
lorenz,lorenz,tanh,7,0.048780487804878,18,0.1029810298102981,38,0.4607046070460704,170,0.3875338753387534,143
lorenz,lorenz,tanh,8,0.048780487804878,14,0.1114982578397212,32,0.4146341463414634,119,0.4250871080139373,122
lorenz,lorenz,tanh,9,0.0560344827586206,13,0.1163793103448275,27,0.4094827586206896,95,0.418103448275862,97
lorenz,lorenz,tanh,10,0.051063829787234,12,0.1148936170212766,27,0.4340425531914894,102,0.4,94
lorenz,lorenz,tanh,11,0.0506912442396313,11,0.1059907834101382,23,0.4423963133640553,96,0.4009216589861751,87
lorenz,lorenz,tanh,12,0.0509554140127388,8,0.1019108280254777,16,0.4331210191082802,68,0.4140127388535032,65
lorenz,lorenz,tanh,13,0.0579710144927536,8,0.1014492753623188,14,0.427536231884058,59,0.4130434782608695,57
lorenz,lorenz,tanh,14,0.0707964601769911,8,0.1150442477876106,13,0.3982300884955752,45,0.415929203539823,47
lorenz,lorenz,tanh,15,0.0642201834862385,7,0.128440366972477,14,0.4128440366972477,45,0.3944954128440367,43
lorenz,lorenz,tanh,16,0.0697674418604651,6,0.127906976744186,11,0.4418604651162791,38,0.3604651162790697,31
lorenz,lorenz,tanh,17,0.075,6,0.1,8,0.4375,35,0.3875,31
lorenz,lorenz,tanh,18,0.0759493670886076,6,0.1392405063291139,11,0.430379746835443,34,0.3544303797468354,28
lorenz,lorenz,tanh,19,0.0555555555555555,4,0.1111111111111111,8,0.4305555555555556,31,0.4027777777777778,29
lorenz,lorenz,tanh,20,0.106060606060606,7,0.1212121212121212,8,0.4090909090909091,27,0.3636363636363636,24
lorenz,lorenz,tanh,21,0.0689655172413793,6,0.1494252873563218,13,0.4367816091954023,38,0.3448275862068966,30
lorenz,lorenz,tanh,22,0.072289156626506,6,0.108433734939759,9,0.4578313253012048,38,0.3614457831325301,30
lorenz,lorenz,tanh,23,0.0681818181818181,6,0.1363636363636363,12,0.4204545454545454,37,0.375,33
lorenz,lorenz,tanh,24,0.0344827586206896,3,0.1379310344827586,12,0.4597701149425287,40,0.367816091954023,32
lorenz,lorenz,tanh,25,0.0632911392405063,5,0.1518987341772152,12,0.4050632911392405,32,0.379746835443038,30
lorenz,lorenz,linear,1,0.472,59,0.072,9,0.424,53,0.032,4
lorenz,lorenz,linear,2,0.2377049180327868,29,0.1229508196721311,15,0.3524590163934426,43,0.2868852459016393,35
lorenz,lorenz,linear,3,0.205607476635514,22,0.1308411214953271,14,0.3271028037383177,35,0.3364485981308411,36
lorenz,lorenz,linear,4,0.1217391304347826,14,0.1130434782608695,13,0.391304347826087,45,0.3739130434782609,43
lorenz,lorenz,linear,5,0.053030303030303,7,0.1212121212121212,16,0.5,66,0.3257575757575757,43
lorenz,lorenz,linear,6,0.0952380952380952,12,0.119047619047619,15,0.4206349206349206,53,0.365079365079365,46
lorenz,lorenz,linear,7,0.074074074074074,10,0.1111111111111111,15,0.4296296296296296,58,0.3851851851851852,52
lorenz,lorenz,linear,8,0.0588235294117647,8,0.1176470588235294,16,0.4264705882352941,58,0.3970588235294117,54
lorenz,lorenz,linear,9,0.0729166666666666,7,0.1145833333333333,11,0.4166666666666667,40,0.3958333333333333,38
lorenz,lorenz,linear,10,0.0505050505050505,5,0.1111111111111111,11,0.4141414141414141,41,0.4242424242424242,42
lorenz,lorenz,linear,11,0.0707070707070707,7,0.1414141414141414,14,0.3939393939393939,39,0.3939393939393939,39
lorenz,lorenz,linear,12,0.0693069306930693,7,0.1287128712871287,13,0.4059405940594059,41,0.396039603960396,40
lorenz,lorenz,linear,13,0.0845070422535211,6,0.1267605633802817,9,0.4225352112676056,30,0.3661971830985915,26
lorenz,lorenz,linear,14,0.1041666666666666,5,0.125,6,0.4375,21,0.3333333333333333,16
lorenz,lorenz,linear,15,0.1020408163265306,5,0.1224489795918367,6,0.4081632653061224,20,0.3673469387755102,18
lorenz,lorenz,linear,16,0.1041666666666666,5,0.1458333333333333,7,0.375,18,0.375,18
lorenz,lorenz,linear,17,0.0980392156862745,5,0.1372549019607843,7,0.392156862745098,20,0.3725490196078431,19
lorenz,lorenz,linear,18,0.119047619047619,5,0.119047619047619,5,0.4047619047619047,17,0.3571428571428571,15
lorenz,lorenz,linear,19,0.0909090909090909,5,0.1636363636363636,9,0.3818181818181818,21,0.3636363636363636,20
lorenz,lorenz,linear,20,0.1,5,0.14,7,0.4,20,0.36,18
lorenz,lorenz,linear,21,0.1282051282051282,5,0.1538461538461538,6,0.4358974358974359,17,0.282051282051282,11
lorenz,lorenz,linear,22,0.0666666666666666,3,0.1555555555555555,7,0.4222222222222222,19,0.3555555555555555,16
lorenz,lorenz,linear,23,0.1142857142857142,4,0.1428571428571428,5,0.4285714285714285,15,0.3142857142857143,11
lorenz,lorenz,linear,24,0.1,5,0.12,6,0.4,20,0.38,19
lorenz,lorenz,linear,25,0.0980392156862745,5,0.1764705882352941,9,0.4117647058823529,21,0.3137254901960784,16
lorenz,rossler,tanh,1,0.5357142857142857,120,0.0803571428571428,18,0.2589285714285714,58,0.125,28
lorenz,rossler,tanh,5,0.1397379912663755,32,0.0960698689956331,22,0.4934497816593886,113,0.2707423580786026,62
lorenz,rossler,tanh,9,0.0434782608695652,6,0.1304347826086956,18,0.3478260869565217,48,0.4782608695652174,66
lorenz,rossler,tanh,13,0.0620689655172413,9,0.0827586206896551,12,0.3655172413793103,53,0.4896551724137931,71
lorenz,rossler,tanh,17,0.0684931506849315,10,0.1027397260273972,15,0.3767123287671233,55,0.4520547945205479,66
lorenz,rossler,tanh,21,0.0482758620689655,7,0.1172413793103448,17,0.3517241379310344,51,0.4827586206896552,70
lorenz,rossler,tanh,25,0.0555555555555555,8,0.0972222222222222,14,0.3680555555555556,53,0.4791666666666667,69
lorenz,rossler,tanh,29,0.0503597122302158,7,0.0863309352517985,12,0.3309352517985611,46,0.5323741007194245,74
lorenz,rossler,tanh,33,0.046979865771812,7,0.1140939597315436,17,0.3691275167785235,55,0.4697986577181208,70
lorenz,rossler,tanh,37,0.053030303030303,7,0.1363636363636363,18,0.3257575757575757,43,0.4848484848484848,64
lorenz,rossler,tanh,41,0.0606060606060606,8,0.1212121212121212,16,0.3106060606060606,41,0.5075757575757576,67
lorenz,rossler,tanh,45,0.0692307692307692,9,0.1461538461538461,19,0.2846153846153846,37,0.5,65
lorenz,rossler,tanh,49,0.0428571428571428,6,0.1142857142857142,16,0.3214285714285714,45,0.5214285714285715,73
lorenz,rossler,tanh,53,0.0476190476190476,7,0.0884353741496598,13,0.3673469387755102,54,0.4965986394557823,73
lorenz,rossler,tanh,57,0.0491803278688524,6,0.1065573770491803,13,0.319672131147541,39,0.5245901639344263,64
lorenz,rossler,tanh,61,0.0613496932515337,10,0.1042944785276073,17,0.3987730061349693,65,0.4355828220858895,71
lorenz,rossler,tanh,65,0.0434782608695652,6,0.1159420289855072,16,0.3260869565217391,45,0.5144927536231884,71
lorenz,rossler,tanh,69,0.0472440944881889,6,0.1338582677165354,17,0.2992125984251969,38,0.5196850393700787,66
lorenz,rossler,tanh,73,0.065040650406504,8,0.1056910569105691,13,0.3414634146341463,42,0.4878048780487805,60
lorenz,rossler,tanh,77,0.0629921259842519,8,0.1259842519685039,16,0.3622047244094488,46,0.4488188976377952,57
lorenz,rossler,tanh,81,0.0503597122302158,7,0.1007194244604316,14,0.3597122302158273,50,0.4892086330935252,68
lorenz,rossler,tanh,85,0.0567375886524822,8,0.0992907801418439,14,0.3546099290780142,50,0.4893617021276595,69
lorenz,rossler,tanh,89,0.0694444444444444,10,0.1111111111111111,16,0.3194444444444444,46,0.5,72
lorenz,rossler,tanh,93,0.0616438356164383,9,0.1438356164383561,21,0.3561643835616438,52,0.4383561643835616,64
lorenz,rossler,tanh,97,0.0512820512820512,8,0.1089743589743589,17,0.391025641025641,61,0.4487179487179487,70
lorenz,rossler,linear,1,0.3,12,0.15,6,0.225,9,0.325,13
lorenz,rossler,linear,5,0.1111111111111111,10,0.1111111111111111,10,0.4888888888888889,44,0.2888888888888888,26
lorenz,rossler,linear,9,0.0985915492957746,7,0.1126760563380281,8,0.4647887323943662,33,0.323943661971831,23
lorenz,rossler,linear,13,0.2195121951219512,18,0.1341463414634146,11,0.3048780487804878,25,0.3414634146341463,28
lorenz,rossler,linear,17,0.0521739130434782,6,0.0869565217391304,10,0.4521739130434782,52,0.408695652173913,47
lorenz,rossler,linear,21,0.0735294117647058,5,0.2058823529411764,14,0.3088235294117647,21,0.4117647058823529,28
lorenz,rossler,linear,25,0.1379310344827586,4,0.2413793103448276,7,0.2068965517241379,6,0.4137931034482758,12
lorenz,rossler,linear,29,0.1428571428571428,4,0.1428571428571428,4,0.25,7,0.4642857142857143,13
lorenz,rossler,linear,33,0.125,6,0.1458333333333333,7,0.2083333333333333,10,0.5208333333333334,25
lorenz,rossler,linear,37,0.075,3,0.2,8,0.3,12,0.425,17
lorenz,rossler,linear,41,0.1153846153846153,3,0.1923076923076923,5,0.3076923076923077,8,0.3846153846153846,10
lorenz,rossler,linear,45,0.1666666666666666,4,0.1666666666666666,4,0.2916666666666667,7,0.375,9
lorenz,rossler,linear,49,0.1034482758620689,3,0.2068965517241379,6,0.2758620689655172,8,0.4137931034482758,12
lorenz,rossler,linear,53,0.0975609756097561,4,0.2195121951219512,9,0.2682926829268293,11,0.4146341463414634,17
lorenz,rossler,linear,57,0.0697674418604651,3,0.2093023255813953,9,0.3255813953488372,14,0.3953488372093023,17
lorenz,rossler,linear,61,0.0869565217391304,4,0.217391304347826,10,0.2826086956521739,13,0.4130434782608695,19
lorenz,rossler,linear,65,0.1388888888888889,5,0.1666666666666666,6,0.25,9,0.4444444444444444,16
lorenz,rossler,linear,69,0.1304347826086956,6,0.217391304347826,10,0.2826086956521739,13,0.3695652173913043,17
lorenz,rossler,linear,73,0.1,3,0.1666666666666666,5,0.3333333333333333,10,0.4,12
lorenz,rossler,linear,77,0.131578947368421,5,0.2105263157894736,8,0.2894736842105263,11,0.3684210526315789,14
lorenz,rossler,linear,81,0.1219512195121951,5,0.1707317073170731,7,0.3414634146341463,14,0.3658536585365853,15
lorenz,rossler,linear,85,0.0816326530612244,4,0.2040816326530612,10,0.2857142857142857,14,0.4285714285714285,21
lorenz,rossler,linear,89,0.0535714285714285,3,0.1964285714285714,11,0.375,21,0.375,21
lorenz,rossler,linear,93,0.0727272727272727,4,0.2181818181818181,12,0.2727272727272727,15,0.4363636363636363,24
lorenz,rossler,linear,97,0.1,5,0.2,10,0.26,13,0.44,22
